"PROCESSING_CODE","POS_DATA","Transaction.Amount","Merchant.Category.Code","Response.Code","POS.Entry.Mode"
0,"00S000100000",900,6012,100,"810"
0,"00S000100000",870,4112,0,"810"
0,"00S000100000",15432,4900,0,"810"
0,"00S000100000",1121,4900,0,"810"
0,"00S000100000",10990,5399,0,"810"
0,"00S000100000",5000,9399,0,"810"
0,"00S000100000",150,5812,0,"810"
0,"00S000100000",2100,4814,0,"810"
0,"00S000100000",2100,4814,0,"810"
0,"00S000100000",500,6012,100,"810"
0,"00S000100000",20,4814,116,"810"
3000,"00S000100000",499,4722,0,"812"
0,"00S000100000",7345.61,4900,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",4760,4900,0,"810"
0,"00S000100000",30,5399,0,"810"
0,"00S000100000",322.5,7011,0,"810"
3000,"00S000100000",2399,5399,0,"812"
0,"00S000100000",2436.16,5651,0,"810"
0,"00S000100000",500,4814,0,"810"
3000,"00S000100000",870,4722,0,"812"
3000,"00S000100000",380,4722,0,"812"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",2528,4722,0,"810"
0,"00S000100000",5059.71,4900,0,"810"
0,"00S000100000",5000,5399,116,"810"
0,"00S000100000",5059.71,4900,116,"810"
0,"00S000100000",960,6540,0,"810"
0,"00S000100000",28590,5399,116,"810"
3000,"00S000100000",4418,4722,0,"812"
3000,"00S000100000",5916,4722,0,"812"
0,"00S000100000",159,4814,0,"810"
0,"00S000100000",159,4814,191,"810"
0,"00S000100000",999,4121,0,"810"
0,"00S000100000",483,5812,0,"810"
0,"00S000100000",300,4121,0,"810"
0,"00S000100000",100,4121,0,"810"
0,"00S000100000",499,4121,0,"810"
0,"00S000100000",2000,6540,0,"810"
0,"00S000100000",101,4814,0,"810"
3000,"00S000100000",2472.1,7298,0,"812"
0,"00S000100000",879,4814,0,"810"
0,"00S000100000",879,4814,101,"810"
0,"00S000100000",6000,4814,0,"810"
3000,"00S000100000",500,4814,0,"812"
0,"00S000100000",79.52,4121,116,"810"
0,"00S000100000",7000,4814,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",477,4814,0,"810"
0,"00S000100000",549,7399,0,"810"
0,"00S000100000",752.28,9399,0,"812"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",2000,4814,101,"810"
3000,"00S000100000",698,5099,0,"812"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",473,4814,0,"810"
0,"00S000100000",1526.55,9399,0,"812"
0,"00S000100000",4125,5965,0,"810"
0,"00S000100000",5000,6012,100,"810"
0,"00S000100000",650,4900,0,"810"
0,"00S000100000",501,5814,0,"812"
0,"00S000100000",1000,5399,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",1040,9399,0,"810"
0,"00S000100000",6566.15,5399,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",20000,4814,0,"810"
0,"00S000100000",1627,4814,0,"810"
0,"00S000100000",1627,4814,191,"810"
0,"00S000100000",1611.82,4900,0,"810"
0,"00S000100000",434.03,4112,101,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",3000,5411,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",220,5812,0,"810"
3000,"00S000100000",274.86,4112,0,"812"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",800,5399,0,"810"
3000,"00S000100000",500,4814,0,"812"
3000,"00S000100000",3794,4722,0,"812"
3000,"00S000100000",4195,4722,0,"812"
0,"00S000100000",370,4899,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",335,5399,0,"810"
0,"00S000100000",179,4814,0,"810"
0,"00S000100000",44,4814,0,"810"
0,"00S000100000",50,7399,0,"810"
0,"00S000100000",50,5968,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",3306,7399,0,"810"
0,"00S000100000",680.4,4900,0,"810"
3000,"00S000100000",789.98,7298,0,"812"
3000,"00S000100000",600,4722,0,"812"
0,"00S000100000",1232.26,5699,0,"812"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",15123.9,8299,0,"810"
0,"00S000100000",200,5399,0,"810"
0,"00S000100000",920,4814,0,"810"
3000,"00S000100000",29,4814,0,"812"
0,"00S000100000",920,4814,0,"810"
0,"00S000100000",920,4814,0,"810"
0,"00S000100000",89,6540,0,"810"
0,"00S000100000",411,4121,0,"810"
0,"00S000100000",725,4112,0,"810"
0,"00S000100000",1995,4112,0,"810"
0,"00S000100000",1,4121,0,"810"
0,"00S000100000",813,4121,0,"810"
0,"00S000100000",5000,4814,101,"810"
0,"00S000100000",220,5111,0,"810"
0,"00S000100000",205.01,5311,0,"812"
3000,"00S000100000",10832,4511,0,"812"
3000,"00S000100000",13138,4722,0,"812"
0,"00S000100000",3000,4814,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",588.82,4814,0,"810"
3000,"00S000100000",527.88,7922,0,"812"
3000,"00S000100000",1231.72,7922,0,"812"
0,"00S000100000",167.19,4121,0,"810"
0,"00S000100000",47.25,4121,0,"810"
0,"00S000100000",7950.35,4112,0,"810"
0,"00S000100000",9525,5013,0,"810"
0,"00S000100000",11525,5511,0,"812"
0,"00S000100000",13275,5511,0,"812"
0,"00S000100000",582.11,4112,0,"810"
0,"00S000100000",200,4814,191,"810"
0,"00S000100000",399,5399,0,"810"
3000,"00S000100000",120,4722,0,"812"
3000,"00S000100000",530,4812,0,"812"
0,"00S000100000",327,5812,0,"810"
0,"00S000100000",423.81,4112,0,"810"
3000,"00S000100000",422.48,4112,0,"812"
0,"00S000100000",393.18,4112,0,"810"
0,"00S000100000",510.62,4112,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",185,5399,0,"810"
0,"00S000100000",2200,4814,0,"810"
0,"00S000100000",150,4814,0,"810"
0,"00S000100000",80,5399,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",63,4814,0,"810"
0,"00S000100000",8188,4814,0,"810"
0,"00S000100000",499,7399,0,"810"
0,"00S000100000",955,7399,0,"810"
0,"00S000100000",2795,5651,0,"810"
3000,"00S000100000",3200,5399,0,"812"
3000,"00S000100000",799,5399,0,"812"
3000,"00S000100000",200,4814,0,"812"
0,"00S000100000",335.34,5399,0,"810"
0,"00S000100000",99.41,4121,116,"810"
0,"00S000100000",300,5399,0,"810"
0,"00S000100000",1985.76,4900,0,"810"
0,"00S000100000",1228.56,5399,0,"810"
0,"00S000100000",500,4814,0,"810"
3000,"00S000100000",863.28,7922,0,"812"
0,"00S000100000",3000,5399,0,"810"
0,"00S000100000",613.6,4814,0,"810"
0,"00S000100000",32490,4900,0,"810"
0,"00S000100000",335.4,7832,0,"810"
0,"00S000100000",3000,4814,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",343.46,7832,0,"810"
0,"00S000100000",130,5812,0,"810"
0,"00S000100000",500.32,4814,0,"810"
0,"00S000100000",229.95,5651,0,"810"
0,"00S000100000",885,4900,0,"810"
0,"00S000100000",590,4814,0,"810"
0,"00S000100000",50,6540,0,"810"
3000,"00S000100000",505.72,7922,101,"812"
3000,"00S000100000",505.72,7922,101,"812"
0,"00S000100000",349,4814,0,"810"
0,"00S000100000",2086,7399,0,"810"
0,"00S000100000",18000,4814,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",540,4814,0,"810"
0,"00S000100000",48.01,4511,0,"810"
0,"00S000100000",15000,4814,0,"810"
0,"00S000100000",33.43,5964,0,"812"
0,"00S000100000",4900,7299,0,"810"
0,"00S000100000",4900,7299,191,"810"
3000,"00S000100000",165.18,5399,0,"812"
0,"00S000100000",900,4814,0,"810"
3000,"00S000100000",322.56,4900,0,"812"
3000,"00S000100000",13324.08,4900,0,"812"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",20000,4814,0,"810"
0,"00S000100000",1124.45,5399,0,"810"
0,"00S000100000",199,4814,0,"810"
3000,"00S000100000",290.13,4112,0,"812"
0,"00S000100000",49,4814,0,"810"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",574,4814,0,"810"
0,"00S000100000",559,5399,0,"810"
0,"00S000100000",4000,4814,0,"810"
0,"00S000100000",20000,7993,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",13000,5965,0,"812"
0,"00S000100000",9.99,5816,116,"810"
0,"00S000100000",6000,5399,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",15000,4814,0,"810"
0,"00S000100000",2753.38,4814,0,"810"
0,"00S000100000",128.35,5812,0,"810"
0,"00S000100000",369,4814,0,"810"
0,"00S000100000",349,5732,0,"810"
3000,"00S000100000",2719.04,6300,0,"812"
0,"00S000100000",10,4722,0,"810"
0,"00S000100000",12127,4900,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",2000,5999,0,"810"
0,"00S000100000",1640,9399,0,"810"
0,"00S000100000",6660,4900,0,"810"
0,"00S000100000",260,4900,0,"810"
0,"00S000100000",449,5732,0,"810"
3000,"00S000100000",2875,4722,0,"812"
0,"00S000100000",4500,5399,0,"810"
0,"00S000100000",1079,5812,0,"810"
0,"00S000100000",731,5812,0,"810"
0,"00S000100000",357,5399,0,"810"
3000,"00S000100000",5000,4814,0,"812"
3000,"00S000100000",3427,4722,0,"812"
0,"00S000100000",3600,9399,0,"810"
0,"00S000100000",3599.7,4900,0,"810"
0,"00S000100000",510.09,4900,0,"810"
3000,"00S000100000",485.72,7922,0,"812"
0,"00S000100000",3837,6540,191,"810"
3000,"00S000100000",3837,4814,0,"812"
0,"00S000100000",300,4814,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",300,4814,0,"810"
3000,"00S000100000",219,5962,0,"812"
0,"00S000100000",6200,6012,100,"810"
0,"00S000100000",6200,4814,0,"810"
0,"00S000100000",5059.71,4900,0,"810"
0,"00S000100000",5059.71,4900,0,"810"
3000,"00S000100000",190,4722,0,"812"
0,"00S000100000",100,5399,116,"810"
0,"00S000100000",182.02,4814,0,"810"
0,"00S000100000",114.49,4814,0,"810"
0,"00S000100000",177.5,5812,0,"810"
0,"00S000100000",12000,5399,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",148,5977,0,"810"
3000,"00S000100000",802.46,9399,0,"812"
0,"00S000100000",20000,5399,0,"810"
0,"00S000100000",19800,4814,0,"810"
0,"00S000100000",200,5399,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",3423,4722,0,"810"
3000,"00S000100000",1078.28,7922,0,"812"
0,"00S000100000",1050,4814,0,"810"
0,"00S000100000",439,5399,0,"810"
0,"00S000100000",2100,5399,0,"810"
3000,"00S000100000",1050,4814,0,"812"
0,"00S000100000",1050,4814,0,"810"
0,"00S000100000",2100,5399,0,"810"
0,"00S000100000",19,4814,0,"810"
0,"00S000100000",2100,4814,0,"810"
0,"00S000100000",2100,5399,0,"810"
0,"00S000100000",2414,4812,0,"810"
0,"00S000100000",349,5732,0,"810"
0,"00S000100000",2144.6,4112,0,"810"
0,"00S000100000",396.73,4814,0,"810"
0,"00S000100000",122.55,4112,0,"810"
0,"00S000100000",4000,4814,0,"810"
3000,"00S000100000",274.48,7922,0,"812"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",59,4814,0,"810"
0,"00S000100000",2000,4814,0,"810"
3000,"00S000100000",804.25,5399,0,"812"
3000,"00S000100000",1119.8,4131,0,"812"
3000,"00S000100000",1119.8,4131,0,"812"
3000,"00S000100000",299,4722,0,"812"
0,"00S000100000",269.2,7832,0,"810"
0,"00S000100000",349,5732,0,"810"
0,"00S000100000",349,5732,0,"810"
0,"00S000100000",349,5732,0,"810"
0,"00S000100000",349,5732,0,"810"
0,"00S000100000",458,4814,0,"810"
0,"00S000100000",21,4814,0,"810"
0,"00S000100000",1051.88,4112,0,"810"
3000,"00S000100000",290,5399,0,"812"
0,"00S000100000",311.48,4112,0,"810"
3000,"00S000100000",3430,4722,0,"812"
0,"00S000100000",90,4814,0,"810"
0,"00S000100000",20000,4814,0,"810"
0,"00S000100000",500,5399,0,"810"
0,"00S000100000",285,4722,0,"810"
0,"00S000100000",385,4722,0,"810"
0,"00S000100000",10119.4,4900,0,"810"
0,"00S000100000",5000,5399,0,"810"
3000,"00S000100000",82,5812,0,"812"
0,"00S000100000",3000,4814,0,"810"
0,"00S000100000",15000,7993,0,"810"
0,"00S000100000",1524.25,8220,0,"810"
3000,"00S000100000",300,7298,0,"812"
0,"00S000100000",10000,5399,0,"810"
0,"00S000100000",6000,5399,0,"810"
0,"00S000100000",16890,4112,191,"810"
0,"00S000100000",1370,4112,0,"810"
0,"00S000100000",16890,4112,0,"810"
0,"00S000100000",348,4814,0,"810"
3000,"00S000100000",2972,4722,0,"812"
3000,"00S000100000",7504,4722,0,"812"
3000,"00S000100000",3156,4722,0,"812"
3000,"00S000100000",2972,4722,101,"812"
0,"00S000100000",88.21,4722,0,"812"
0,"00S000100000",6281,4722,0,"810"
0,"00S000100000",385,4814,0,"810"
0,"00S000100000",180,4900,0,"810"
0,"00S000100000",7990,5399,0,"810"
0,"00S000100000",412,4511,0,"810"
3000,"00S000100000",189,4722,0,"812"
0,"00S000100000",305,5399,0,"810"
0,"00S000100000",215,5814,0,"810"
0,"00S000100000",104.5,5812,0,"810"
3000,"00S000100000",1550,5399,0,"812"
3000,"00S000100000",511,5399,0,"812"
3000,"00S000100000",230,5399,0,"812"
0,"00S000100000",345,5399,0,"810"
0,"00S000100000",63,5399,0,"810"
0,"00S000100000",5412.57,4112,0,"810"
0,"00S000100000",1858.66,4112,0,"810"
0,"00S000100000",1504,4722,0,"810"
0,"00S000100000",2568,4722,0,"810"
0,"00S000100000",2639,4722,0,"810"
0,"00S000100000",413,4722,0,"810"
0,"00S000100000",1504,4722,193,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",18969.42,5960,0,"810"
0,"00S000100000",500,5399,0,"810"
3000,"00S000100000",1500,4814,0,"812"
0,"00S000100000",1100,4814,0,"810"
0,"00S000100000",5000,7994,116,"810"
3000,"00S000100000",1499,5399,0,"812"
3000,"00S000100000",259,5399,0,"812"
0,"00S000100000",566.79,4112,0,"810"
3000,"00S000100000",509.2,4112,0,"812"
3000,"00S000100000",1252.62,4112,0,"812"
0,"00S000100000",35,9399,0,"810"
0,"00S000100000",2166,9399,0,"810"
0,"00S000100000",500,9399,0,"810"
0,"00S000100000",650,9399,0,"810"
0,"00S000100000",156,9399,0,"810"
0,"00S000100000",1010,9399,0,"810"
0,"00S000100000",300,4814,0,"810"
3000,"00S000100000",18200,4814,0,"812"
0,"00S000100000",100,5399,0,"810"
3000,"00S000100000",50,4900,0,"812"
3000,"00S000100000",76000,3056,0,"812"
0,"00S000100000",101.01,4900,0,"810"
0,"00S000100000",100,4814,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",450,5812,0,"810"
0,"00S000100000",1598,5732,0,"810"
0,"00S000100000",300,5399,0,"810"
0,"00S000100000",145,7399,0,"810"
0,"00S000100000",25000,4814,0,"810"
0,"00S000100000",287,4814,0,"810"
3000,"00S000100000",515.67,7922,0,"812"
0,"00S000100000",100,5399,0,"810"
0,"00S000100000",472,4814,0,"810"
3000,"00S000100000",561,4900,0,"812"
0,"00S000100000",1241.16,4814,0,"810"
0,"00S000100000",119,4814,0,"810"
0,"00S000100000",1000,8398,0,"810"
0,"00S000100000",385,4112,0,"810"
0,"00S000100000",320,5399,0,"810"
0,"00S000100000",605,4112,0,"810"
0,"00S000100000",10760,9399,0,"810"
0,"00S000100000",161.18,4121,0,"810"
3000,"00S000100000",200,4814,0,"812"
3000,"00S000100000",5150,4814,0,"812"
0,"00S000100000",17.9,5812,0,"810"
0,"00S000100000",9999,5399,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",165,7011,0,"810"
0,"00S000100000",559.9,4112,0,"812"
3000,"00S000100000",545,5399,0,"812"
3000,"00S000100000",129,5399,0,"812"
0,"00S000100000",5000,4814,100,"810"
0,"00S000100000",4000,4814,100,"810"
0,"00S000100000",1000,4814,100,"810"
0,"00S000100000",2000,6540,100,"810"
0,"00S000100000",2000,4814,100,"810"
0,"00S000100000",5000,4814,100,"810"
0,"00S000100000",1500,4814,100,"810"
0,"00S000100000",500,4900,0,"810"
0,"00S000100000",70,5399,0,"810"
0,"00S000100000",500,4900,0,"810"
0,"00S000100000",740.4,4112,0,"812"
0,"00S000100000",500,4814,101,"810"
0,"00S000100000",449,5399,0,"810"
0,"00S000100000",3145.42,4112,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",3381,4131,0,"810"
0,"00S000100000",3381,4131,0,"810"
0,"00S000100000",1107.69,4814,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",1838,4900,0,"810"
0,"00S000100000",99.75,6540,0,"810"
0,"00S000100000",511,4814,0,"810"
0,"00S000100000",350,5399,0,"810"
0,"00S000100000",20000,5399,0,"810"
0,"00S000100000",783.73,4814,0,"810"
3000,"00S000100000",240.5,7922,101,"812"
3000,"00S000100000",240.5,7922,101,"812"
0,"00S000100000",1598.26,9399,0,"810"
0,"00S000100000",1000,5399,0,"810"
0,"00S000100000",790,9399,0,"810"
0,"00S000100000",12595,5399,0,"810"
3000,"00S000100000",2373,5399,0,"812"
0,"00S000100000",1487,4814,0,"810"
3000,"00S000100000",2500,4814,0,"812"
0,"00S000100000",20000,4814,0,"810"
0,"00S000100000",20000,4814,0,"810"
3000,"00S000100000",150,4814,0,"812"
0,"00S000100000",541.26,4112,0,"812"
0,"00S000100000",1403.02,4814,0,"810"
0,"00S000100000",5025,7299,0,"810"
0,"00S000100000",717,4111,0,"810"
0,"00S000100000",255,5399,0,"810"
0,"00S000100000",3500,5399,0,"810"
3000,"00S000100000",399,4131,0,"812"
0,"00S000100000",20000,5399,0,"810"
0,"00S000100000",10000,6012,100,"810"
0,"00S000100000",10000,4814,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",1000,5399,0,"810"
3000,"00S000100000",389.1,7922,0,"812"
0,"00S000100000",169,4814,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",130,5814,0,"812"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",1251,7399,0,"810"
3000,"00S000100000",5000,4814,0,"812"
0,"00S000100000",761,4814,0,"810"
0,"00S000100000",334.63,4814,0,"810"
0,"00S000100000",440,5399,0,"810"
0,"00S000100000",1505,5814,101,"810"
0,"00S000100000",1505,5814,101,"810"
0,"00S000100000",1505,5812,0,"810"
0,"00S000100000",298,5814,0,"810"
0,"00S000100000",1288.16,6012,0,"810"
0,"00S000100000",3680,4814,0,"810"
3000,"00S000100000",1547,6300,0,"812"
0,"00S000100000",80,5812,0,"810"
0,"00S000100000",100,4814,0,"810"
0,"00S000100000",14000,4814,0,"810"
0,"00S000100000",20000,4814,0,"810"
0,"00S000100000",891.14,5399,0,"810"
0,"00S000100000",488.64,9399,0,"810"
3000,"00S000100000",534,5399,0,"812"
0,"00S000100000",10681.34,5399,0,"810"
0,"00S000100000",1550,4722,0,"810"
0,"00S000100000",14700,4814,0,"810"
3000,"00S000100000",507.06,7922,0,"812"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",25000,4814,0,"810"
0,"00S000100000",300,4814,0,"810"
0,"00S000100000",270,9399,0,"810"
0,"00S000100000",2500,4814,0,"810"
3000,"00S000100000",3500,4814,0,"812"
0,"00S000100000",10,7299,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",5000,5399,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",5000,4814,0,"810"
0,"00S000100000",4849,7277,0,"810"
0,"00S000100000",218,4814,0,"810"
0,"00S000100000",4480,6300,0,"810"
0,"00S000100000",50,6012,100,"810"
0,"00S000100000",50,6540,0,"810"
0,"00S000100000",10,4814,0,"810"
0,"00S000100000",2000,4814,0,"810"
0,"00S000100000",100,4814,0,"810"
0,"00S000100000",380,5812,0,"810"
0,"00S000100000",231,4131,0,"810"
0,"00S000100000",2500,5399,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",500,5399,0,"810"
0,"00S000100000",1500,4814,0,"810"
0,"00S000100000",4000,5399,0,"810"
0,"00S000100000",500,5399,191,"810"
0,"00S000100000",471,4814,0,"810"
0,"00S000100000",250,4814,0,"810"
0,"00S000100000",3227.97,5651,0,"810"
0,"00S000100000",100,4814,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",549.99,5734,0,"810"
0,"00S000100000",549.99,5734,0,"810"
0,"00S000100000",110,4814,0,"810"
0,"00S000100000",1000,4814,0,"810"
0,"00S000100000",1128.47,4112,0,"810"
0,"00S000100000",1128.47,4112,0,"812"
0,"00S000100000",1128.47,4112,0,"810"
0,"00S000100000",235.26,4121,0,"810"
0,"00S000100000",189,5735,0,"810"
0,"00S000100000",99,5968,116,"810"
0,"00S000100000",99,5968,116,"810"
0,"00S000100000",1213.28,4121,0,"810"
0,"00S000100000",2740,9399,0,"810"
0,"00S000100000",2.13,5310,0,"812"
0,"00S000100000",0.51,5964,0,"812"
0,"00S000100000",650,5968,0,"810"
0,"00S000100000",120,5735,0,"810"
0,"00S000100000",8892,6300,0,"810"
0,"00S000100000",19.28,6540,116,"812"
0,"00S000100000",1800,4814,0,"810"
0,"00S000100000",247,4900,0,"810"
3000,"00S000100000",3160,4900,0,"812"
0,"00S000100000",1059.27,4900,0,"810"
3000,"00S000100000",499,5399,0,"812"
0,"00S000100000",357,5399,0,"810"
0,"00S000100000",350,5399,0,"810"
0,"00S000100000",500,4814,0,"810"
0,"00S000100000",2860,4900,0,"810"
3000,"00S000100000",1239,5411,0,"812"
0,"00S000100000",1912,5812,0,"810"
0,"00S000100000",219,5735,0,"810"
0,"00S000100000",6666.07,4814,0,"810"
0,"00S000100000",18767,6300,0,"812"
3000,"00S000100000",882.12,7922,0,"812"
0,"00S000100000",1643.79,4814,0,"810"
0,"00S000100000",155,5399,116,"810"
0,"00S000100000",155,4814,116,"810"
0,"00S000100000",677.26,5814,0,"810"
3000,"00S000100000",10729.74,6300,0,"812"
3000,"00S000100000",10729.74,6300,101,"812"
3000,"00S000100000",672.8,7922,0,"812"
3000,"00S000100000",49,4722,0,"812"
3000,"00S000100000",300,4814,0,"812"
0,"00S000100000",243.6,9399,0,"812"
0,"00S000100000",559,4814,0,"810"
0,"00S000100000",478,4814,0,"810"
0,"00S000100000",61,5399,0,"810"
0,"00S000100000",130,5968,0,"810"
0,"00S000100000",22000,6300,0,"812"
0,"00S000100000",150,5399,0,"810"
0,"00S000100000",7690,4900,0,"810"
3000,"00S000100000",5000,4814,0,"812"
0,"00S000100000",2000,6012,100,"810"
0,"00S000100000",200,5399,0,"810"
0,"00S000100000",1800,4814,0,"810"
0,"00S000100000",86.08,4121,0,"810"
0,"00S000100000",39.63,4121,0,"810"
0,"00S000100000",20.29,4121,0,"810"
3000,"00S000100000",1000,5399,0,"812"
3000,"00S000100000",203.92,7922,0,"812"
0,"00S000100000",12212,4722,116,"810"
0,"00S000100000",320,5977,0,"810"
0,"00S000100000",3000,7699,0,"810"
0,"00S000100000",1026,5735,0,"810"
0,"00S000100000",459,5399,100,"810"
0,"00S000100000",4950,4112,101,"810"
0,"00S000100000",99,5968,100,"810"
0,"00S000100000",99,5968,100,"810"
0,"00S000100000",290,5812,0,"810"
0,"00S000100000",190,4121,0,"810"
3000,"00S000100000",129.27,4814,0,"812"
0,"00S000100000",308,4814,0,"810"
0,"00S000100000",308,4814,0,"810"
0,"00S000100000",250,5968,100,"810"
0,"00S000100000",250,5968,100,"810"
0,"00S000100000",199,7829,0,"810"
0,"00S000100000",1050,5399,0,"812"
0,"00S000100000",425.25,5812,0,"810"
3000,"00S000100000",236.24,5399,0,"812"
0,"00S000100000",984.91,7372,0,"810"
0,"00S000100000",2784.3,7372,0,"810"
0,"00S000100000",190,5735,100,"810"
0,"00S000100000",89,5735,100,"810"
3000,"00S000100000",2458.82,9399,0,"812"
0,"00S000100000",305.89,7512,0,"810"
0,"00S000100000",111.98,8999,0,"810"
0,"00S000100000",749,5735,100,"810"
0,"00S000100000",749,5735,100,"810"
3000,"00S000100000",620.72,5399,0,"812"
0,"00S000100000",1365,4131,0,"810"
0,"00S000100000",119.29,4121,0,"810"
0,"00S000100000",350,5399,0,"810"
0,"00S000100000",200,5814,0,"810"
0,"00S000100000",125.9,5814,0,"810"
3000,"00S000100000",1075,4722,0,"812"
3000,"00S000100000",1060,4722,0,"812"
0,"00S000100000",295,9399,0,"810"
0,"00S000100000",502.88,7372,0,"810"
0,"00S000100000",1,4121,0,"810"
0,"00S000100000",101.7,7832,0,"810"
